Timestamp,FED1,FED2,FED3,FED4,FED5,FED6,FED7,FED8,FED9,FED10,FED11,FED12,FED13,FED14,FED15,FED16,FED17,FED18,FED19,FED20,FED21
2023-09-19,0.4,7.2,3.9,0.0,-5.0,-7.2,-11.3,-12.0,-14.5,-15.7,-13.9,-14.4,-12.5,-12.3,6.9,,,,,,
2023-09-18,0.4,7.8,3.9,-1.0,-5.5,-8.8,-12.0,-13.0,-16.0,-16.3,-16.0,-14.4,-12.5,-10.3,5.8,,,,,,
2023-09-15,0.4,7.2,3.0,-1.5,-5.5,-8.8,-12.9,-14.0,-17.0,-17.0,-15.6,-14.4,-12.5,-10.3,5.8,,,,,,
2023-09-14,0.8,8.3,2.1,-2.0,-7.0,-9.3,-12.8,-14.0,-17.5,-17.6,-15.2,-14.4,-12.5,-10.3,5.8,,,,,,
2023-09-13,0.8,9.8,2.0,-3.0,-8.0,-10.3,-14.4,-14.5,-18.5,-17.6,-15.2,-14.4,-12.5,-10.3,5.8,,,,,,
2023-09-12,1.9,8.8,2.1,-3.0,-7.5,-10.3,-13.6,-14.5,-18.0,-17.6,-15.2,-14.4,-12.5,-10.3,5.8,,,,,,
2023-09-11,1.9,9.3,1.2,-3.0,-8.5,-10.9,-14.4,-15.0,-18.5,-17.6,-15.2,-14.4,-12.5,-10.3,5.8,,,,,,
2023-09-08,1.9,10.3,-0.6,-3.5,-8.0,-10.9,-14.4,-14.5,-18.5,-17.6,-15.2,-14.4,-12.5,-10.3,5.8,,,,,,
2023-09-07,1.9,10.3,-0.6,-4.0,-9.0,-11.9,-15.2,-15.5,-19.0,-17.6,-15.2,-14.4,-12.5,-10.3,5.8,,,,,,
2023-09-06,1.9,10.3,-0.6,-3.0,-7.5,-9.8,-13.6,-14.5,-18.0,-17.6,-15.2,-14.4,-12.5,-10.3,5.8,,,,,,
2023-09-05,1.9,10.3,-1.5,-3.5,-8.5,-11.4,-14.4,-16.0,-18.5,-18.3,-16.1,-14.4,-12.5,-10.3,5.8,,,,,,
2023-09-04,1.5,7.8,-2.2,-5.0,-11.0,-13.4,-16.8,-17.0,-20.0,-18.3,-16.1,-13.9,-10.5,-7.1,4.0,,,,,,
2023-09-01,1.5,7.8,-2.2,-5.0,-11.0,-13.4,-16.8,-17.0,-20.0,-18.3,-16.1,-13.9,-10.5,-7.1,4.0,,,,,,
2023-08-31,3.0,8.3,-2.2,-6.0,-11.5,-14.0,-16.8,-17.0,-20.0,-18.9,-15.7,-13.9,-10.5,-7.1,,,,,,,
2023-08-30,2.5,9.8,-1.4,-5.5,-11.0,-13.4,-16.8,-17.0,-20.0,-18.9,-15.7,-14.4,-10.5,-7.1,,,,,,,
2023-08-29,3.5,9.3,-1.4,-5.5,-10.5,-12.9,-16.0,-17.0,-20.0,-18.3,-16.1,-14.4,-10.5,-7.1,,,,,,,
2023-08-28,5.5,11.4,0.2,-3.5,-8.0,-10.9,-14.4,-16.0,-19.5,-18.3,-16.1,-14.4,-10.5,-7.1,,,,,,,
2023-08-25,5.0,10.9,-0.6,-3.5,-7.5,-10.9,-15.2,-16.5,-19.5,-18.3,-14.9,-13.4,-10.5,-7.1,,,,,,,
2023-08-24,4.7,8.3,-0.5,-4.0,-9.0,-11.9,-15.2,-16.5,-19.0,-17.6,-14.0,-12.3,-10.5,-7.1,,,,,,,
2023-08-23,3.0,7.8,-2.2,-5.5,-11.0,-13.4,-15.9,-16.5,-19.0,-17.0,-13.2,-11.8,-10.5,-7.1,,,,,,,
2023-08-22,3.5,8.3,-0.5,-4.5,-9.0,-12.4,-15.2,-15.5,-18.0,-17.0,-13.2,-11.2,-10.5,-7.1,,,,,,,
2023-08-21,3.5,7.8,-1.3,-5.0,-10.5,-12.9,-16.0,-16.5,-18.5,-17.0,-13.2,-11.2,-10.5,-7.1,,,,,,,
2023-08-18,2.8,6.2,-2.1,-6.0,-10.5,-13.4,-15.9,-17.0,-18.5,-17.0,-13.2,-11.2,-10.5,-7.1,,,,,,,
2023-08-17,3.0,7.8,-2.2,-6.0,-10.5,-12.9,-16.0,-17.0,-18.5,-17.0,-13.2,-11.2,-10.5,-7.1,,,,,,,
2023-08-16,3.0,7.8,-2.2,-6.0,-9.5,-12.4,-16.0,-17.0,-19.0,-17.6,-14.0,-12.3,-10.5,-7.1,,,,,,,
2023-08-15,2.5,7.2,-2.1,-6.0,-10.0,-12.9,-16.0,-17.0,-19.5,-17.6,-14.0,-12.3,-10.5,-7.1,,,,,,,
2023-08-14,3.0,7.2,-1.3,-6.5,-10.0,-12.9,-16.8,-17.0,-19.5,-18.3,-13.7,-12.3,-10.5,-7.1,,,,,,,
2023-08-11,2.5,6.7,-2.1,-7.5,-12.0,-14.5,-17.6,-18.0,-20.0,-18.3,-13.7,-12.3,-10.5,-7.1,,,,,,,
2023-08-10,2.8,5.2,-2.9,-9.0,-13.0,-15.5,-19.2,-19.5,-21.0,-19.6,-14.2,-12.8,-10.5,-7.1,,,,,,,
2023-08-09,3.5,5.2,-3.7,-9.0,-13.5,-16.5,-19.9,-19.5,-22.0,-19.6,-14.2,-12.8,-6.0,-7.1,,,,,,,
2023-08-08,3.5,5.2,-3.7,-9.5,-15.0,-17.6,-19.9,-20.0,-22.5,-19.6,-14.2,-12.8,-6.0,-7.1,,,,,,,
2023-08-07,3.7,5.7,-4.6,-10.0,-15.0,-18.1,-19.9,-19.5,-22.0,-18.9,-14.5,-12.8,-6.0,-7.1,,,,,,,
2023-08-04,3.2,5.2,-4.6,-9.5,-14.5,-17.0,-19.1,-18.5,-21.0,-18.9,-13.3,-12.8,-6.0,-7.1,,,,,,,
2023-08-03,4.5,5.2,-3.7,-8.0,-12.5,-15.5,-17.5,-17.5,-19.5,-18.3,-13.7,-12.8,-6.0,-7.1,,,,,,,
2023-08-02,4.5,4.1,-4.5,-8.0,-12.5,-15.0,-17.5,-17.0,-19.5,-18.3,-14.9,-12.8,-6.0,-7.1,,,,,,,
2023-08-01,4.5,5.2,-4.6,-7.0,-11.0,-13.4,-16.8,-17.0,-19.5,-18.9,-14.5,-13.4,-6.0,-7.1,,,,,,,
2023-07-31,4.7,4.7,-4.6,-7.0,-11.5,-13.9,-16.8,-17.0,-19.5,-19.6,-14.2,-13.4,-6.0,,,,,,,,
2023-07-28,5.0,4.1,-3.7,-6.5,-10.5,-13.4,-16.8,-17.0,-19.5,-19.6,-14.2,-13.4,-6.0,,,,,,,,
2023-07-27,5.5,4.7,-3.7,-5.5,-10.0,-12.4,-16.0,-17.0,-19.5,-20.2,-15.0,-13.4,-6.0,,,,,,,,
2023-07-26,24.4,5.0,5.2,-4.6,-8.5,-13.0,-16.0,-19.1,-19.0,-20.5,-20.9,-14.6,-13.4,-6.0,,,,,,,
2023-07-25,24.4,5.0,6.7,-3.8,-7.5,-13.0,-15.5,-18.3,-18.0,-20.0,-20.9,-13.4,-12.3,-6.0,,,,,,,
2023-07-24,24.1,4.5,6.2,-4.7,-7.5,-13.5,-16.0,-19.1,-18.5,-20.5,-21.5,-13.1,-12.3,-6.0,,,,,,,
2023-07-21,23.8,4.0,5.7,-5.5,-8.5,-13.5,-17.0,-18.3,-19.0,-21.0,-21.5,-13.1,-12.3,-6.0,,,,,,,
2023-07-20,23.8,4.5,5.7,-4.6,-9.5,-14.5,-17.6,-19.1,-19.5,-21.0,-21.5,-13.1,-11.8,-6.0,,,,,,,
2023-07-19,23.5,3.5,5.2,-6.3,-11.0,-16.0,-19.1,-20.6,-20.5,-21.5,-21.5,-13.1,-11.8,-6.0,,,,,,,
2023-07-18,23.5,3.5,5.7,-6.4,-11.5,-16.5,-19.6,-20.6,-20.5,-21.5,-20.9,-13.4,-11.8,-6.0,,,,,,,
2023-07-17,23.5,3.5,5.2,-7.2,-11.5,-17.5,-20.2,-20.6,-20.5,-21.5,-20.9,-12.2,-10.7,-6.0,,,,,,,
2023-07-14,23.3,3.5,5.7,-6.4,-11.0,-17.0,-20.1,-21.4,-21.0,-21.5,-20.9,-12.2,-10.7,-6.0,,,,,,,
2023-07-13,22.4,3.0,3.6,-8.0,-13.5,-19.0,-22.2,-23.8,-22.5,-23.0,-21.5,-11.9,-10.7,-6.0,,,,,,,
2023-07-12,22.7,3.5,4.7,-5.4,-10.0,-15.0,-19.6,-22.3,-21.0,-21.0,-20.9,-12.2,-10.7,-6.0,,,,,,,
2023-07-11,22.4,6.0,7.2,-3.9,-8.0,-12.0,-15.5,-19.2,-19.0,-20.5,-20.2,-12.6,-10.7,-6.0,,,,,,,
2023-07-10,22.4,6.0,6.2,-5.5,-8.0,-11.5,-16.5,-19.9,-19.0,-20.5,-20.2,-12.6,-10.7,-6.0,,,,,,,
2023-07-07,22.4,6.5,6.2,-4.7,-6.5,-10.0,-15.0,-17.5,-18.5,-20.0,-19.6,-14.2,-10.7,-6.0,,,,,,,
2023-07-06,22.1,7.5,7.8,-3.0,-5.5,-9.0,-13.4,-16.8,-17.0,-19.5,-19.6,-14.2,-10.7,-6.0,,,,,,,
2023-07-05,21.8,5.0,6.7,-4.7,-7.0,-10.0,-12.9,-16.0,-17.5,-19.5,-18.9,-14.5,-10.7,-6.0,,,,,,,
2023-07-04,20.9,6.0,6.2,-3.8,-7.0,-10.5,-13.9,-16.8,-18.0,-20.5,-19.6,-15.3,-10.7,-4.0,,,,,,,
2023-07-03,20.9,6.0,6.2,-3.8,-7.0,-10.5,-13.9,-16.8,-18.0,-20.5,-19.6,-15.3,-10.7,-4.0,,,,,,,
2023-06-30,20.9,6.0,7.2,-4.7,-9.0,-12.5,-14.5,-18.4,-19.0,-21.0,-20.2,-16.2,-10.7,,,,,,,,
2023-06-29,21.5,7.5,6.7,-3.8,-9.0,-13.5,-14.5,-19.2,-20.5,-22.5,-21.5,-16.6,-10.7,,,,,,,,
2023-06-28,19.7,5.0,5.2,-6.3,-12.5,-15.5,-16.5,-20.8,-20.5,-22.5,-21.5,-11.9,-10.7,,,,,,,,
2023-06-27,18.5,5.0,5.2,-5.5,-11.0,-14.0,-16.0,-20.0,-20.5,-21.5,-20.9,-12.2,-10.7,,,,,,,,
2023-06-26,17.9,3.5,3.1,-7.9,-12.5,-15.5,-17.0,-20.8,-20.5,-21.5,-20.9,-12.2,-9.6,,,,,,,,
2023-06-23,17.3,4.0,3.1,-8.8,-13.0,-15.5,-17.0,-19.9,-20.0,-21.5,-20.2,-12.6,-9.1,,,,,,,,
2023-06-22,17.9,5.0,3.6,-6.2,-12.0,-14.0,-16.0,-20.0,-20.0,-21.0,-24.1,-10.4,-9.1,,,,,,,,
2023-06-21,17.9,4.0,2.1,-8.7,-13.5,-16.0,-18.1,-20.7,-20.5,-22.0,-24.1,-10.4,-8.6,,,,,,,,
2023-06-20,18.5,4.0,0.0,-8.6,-13.0,-15.5,-18.1,-19.9,-20.5,-21.0,-24.1,-10.4,-8.6,,,,,,,,
2023-06-19,17.9,3.0,-0.5,-8.6,-11.0,-14.5,-17.6,-19.9,-20.5,-20.5,-23.5,-9.6,-3.7,,,,,,,,
2023-06-16,17.9,3.0,-0.5,-8.6,-11.0,-14.5,-17.6,-19.9,-20.5,-20.5,-23.5,-9.6,-3.7,,,,,,,,
2023-06-15,16.1,3.5,-0.5,-9.4,-13.0,-16.5,-19.6,-19.8,-21.0,-20.5,-23.5,-9.6,-3.7,,,,,,,,
2023-06-14,0.5,15.5,4.5,-1.0,-7.7,-11.5,-15.5,-18.6,-19.8,-20.5,-20.5,-23.5,-9.6,-3.7,,,,,,,
2023-06-13,2.3,14.9,2.0,-4.7,-9.2,-11.5,-15.0,-17.6,-19.1,-20.0,-20.0,-21.5,-9.5,-3.7,,,,,,,
2023-06-12,6.6,16.1,-1.5,-8.8,-13.3,-15.0,-18.0,-20.2,-19.7,-20.5,-19.5,-20.9,-7.5,-3.7,,,,,,,
2023-06-09,7.5,13.7,-2.0,-9.8,-12.4,-14.0,-17.0,-19.1,-19.0,-20.0,-19.0,-20.9,-7.5,-3.7,,,,,,,
2023-06-08,6.6,12.5,-2.5,-10.9,-14.0,-16.0,-19.0,-20.7,-20.6,-20.5,-19.0,-20.2,-5.4,-3.7,,,,,,,
2023-06-07,6.6,12.5,-2.0,-9.8,-13.2,-15.5,-19.0,-21.2,-19.7,-20.5,-19.0,-20.2,-5.4,-3.7,,,,,,,
2023-06-06,5.6,13.1,-2.5,-10.3,-14.9,-17.5,-21.0,-22.2,-21.3,-21.0,-19.0,-20.2,-5.4,-3.7,,,,,,,
2023-06-05,7.0,13.1,-2.5,-11.9,-16.5,-19.5,-22.5,-23.3,-22.1,-21.5,-19.5,-20.2,-6.6,-3.7,,,,,,,
2023-06-02,8.4,13.7,-3.0,-11.4,-15.7,-18.5,-21.5,-22.7,-21.3,-21.5,-19.5,-20.2,-6.6,-3.7,,,,,,,
2023-06-01,7.0,10.1,-7.5,-14.5,-18.1,-20.5,-24.0,-24.8,-22.0,-21.5,-19.5,-20.2,-6.6,-3.2,,,,,,,
2023-05-31,13.6,13.1,-6.5,-15.0,-18.1,-19.5,-23.0,-23.3,-21.2,-21.5,-19.5,-20.2,-6.6,-10.2,,,,,,,
2023-05-30,21.1,10.1,-7.0,-14.0,-16.4,-19.0,-21.5,-22.2,-20.5,-21.5,-19.0,-20.2,-6.6,-10.2,,,,,,,
2023-05-29,19.7,10.1,-5.5,-12.4,-14.8,-15.5,-19.0,-20.2,-19.7,-20.0,-17.5,-18.3,-7.7,-10.2,,,,,,,
2023-05-26,19.7,10.1,-5.5,-12.4,-14.8,-15.5,-19.0,-20.2,-19.7,-20.0,-17.5,-18.3,-7.7,-10.2,,,,,,,
2023-05-25,18.3,11.9,-6.0,-15.5,-18.1,-17.0,-21.0,-21.7,-19.7,-20.0,-17.0,-18.3,-6.5,-10.2,,,,,,,
2023-05-24,15.9,7.8,-7.5,-17.6,-20.5,-19.5,-23.0,-22.7,-20.4,-20.0,-17.0,-15.7,-5.6,-10.2,,,,,,,
2023-05-23,13.1,4.8,-9.0,-18.1,-20.5,-20.0,-23.0,-22.7,-19.6,-19.0,-16.5,-14.3,-2.7,-10.2,,,,,,,
2023-05-22,11.2,3.6,-8.5,-19.1,-20.4,-19.5,-23.0,-22.7,-18.8,-18.5,-16.5,-13.7,-1.9,-10.2,,,,,,,
2023-05-19,9.4,0.6,-9.0,-18.6,-21.3,-19.5,-22.0,-22.7,-18.8,-18.5,-16.5,-13.7,-1.9,-10.2,,,,,,,
2023-05-18,13.6,-1.8,-9.0,-18.6,-21.3,-20.0,-23.0,-23.3,-19.6,-19.5,-16.5,-13.7,-1.9,-10.2,,,,,,,
2023-05-17,9.9,-5.4,-11.5,-20.2,-23.0,-21.5,-24.5,-24.8,-20.3,-19.5,-16.5,-13.7,-0.7,-10.2,,,,,,,
2023-05-16,8.0,-7.2,-12.0,-21.2,-22.9,-23.0,-25.5,-25.8,-21.1,-19.5,-16.0,-12.4,0.9,-10.2,,,,,,,
2023-05-15,7.6,-8.3,-14.5,-22.8,-24.5,-23.5,-26.5,-25.8,-20.3,-19.0,-15.0,-11.1,1.4,-10.2,,,,,,,
2023-05-12,6.6,-8.3,-15.0,-23.3,-24.5,-23.5,-26.0,-25.3,-20.3,-19.0,-15.0,-11.1,1.4,-10.2,,,,,,,
2023-05-11,4.8,-10.7,-17.5,-24.8,-25.3,-24.5,-27.0,-25.8,-20.3,-19.0,-15.0,-11.1,1.4,-10.2,,,,,,,
2023-05-10,3.9,-10.1,-17.0,-25.3,-25.2,-24.0,-27.0,-25.3,-20.3,-19.0,-14.5,-11.1,1.4,-10.2,,,,,,,
2023-05-09,8.1,-8.9,-15.0,-22.8,-22.8,-22.5,-26.0,-24.8,-20.3,-19.0,-14.5,-11.1,1.4,-10.2,,,,,,,
2023-05-08,6.7,-8.3,-14.5,-23.3,-22.8,-23.0,-25.0,-24.8,-19.5,-18.5,-14.5,-9.8,1.9,-10.2,,,,,,,
2023-05-05,5.4,-9.5,-17.0,-24.8,-24.4,-24.0,-26.0,-24.8,-19.5,-18.5,-14.5,-9.8,3.1,-10.2,,,,,,,
2023-05-04,1.3,-14.9,-21.0,-28.4,-26.8,-25.5,-27.5,-25.3,-20.3,-18.5,-14.5,-9.8,3.1,-10.2,,,,,,,
2023-05-03,24.1,2.7,-9.5,-16.0,-21.7,-22.9,-23.5,-26.5,-25.3,-20.3,-20.5,-16.5,-12.4,-1.5,-10.2,,,,,,
2023-05-02,21.3,-0.6,-7.7,-13.0,-19.7,-20.4,-21.5,-24.5,-24.3,-20.4,-21.0,-16.5,-10.4,-3.7,-10.2,,,,,,
2023-05-01,23.5,7.4,-3.6,-12.5,-18.6,-19.6,-21.0,-23.5,-24.3,-19.5,-20.5,-14.5,-11.7,-5.4,-10.2,,,,,,
2023-04-28,22.1,5.4,-5.4,-13.0,-19.7,-21.3,-21.5,-24.5,-24.3,-19.5,-20.5,-14.5,-11.7,-5.4,,,,,,,
2023-04-27,22.1,6.3,-4.8,-12.5,-19.7,-21.3,-22.0,-24.0,-24.3,-19.5,-20.5,-14.5,-11.7,-5.4,,,,,,,
2023-04-26,18.5,4.1,-7.8,-17.0,-22.2,-22.8,-23.0,-24.0,-24.3,-18.7,-20.5,-14.5,-11.7,-5.4,,,,,,,
2023-04-25,19.4,2.1,-8.3,-16.5,-22.8,-21.9,-23.5,-25.5,-24.3,-19.5,-20.5,-14.5,-11.7,-5.4,,,,,,,
2023-04-24,23.3,6.1,-4.8,-13.0,-19.1,-19.6,-21.5,-23.0,-22.7,-17.9,-19.5,-14.5,-13.7,-4.3,,,,,,,
2023-04-21,22.7,6.2,-4.2,-11.5,-18.1,-18.8,-20.0,-22.5,-22.2,-18.0,-19.5,-14.5,-13.7,-4.3,,,,,,,
2023-04-20,22.1,5.4,-4.8,-12.5,-18.1,-18.8,-20.0,-22.0,-22.2,-18.0,-19.0,-14.5,-13.7,-4.3,,,,,,,
2023-04-19,22.1,7.2,-4.8,-10.5,-15.5,-17.2,-18.0,-20.5,-21.2,-17.2,-18.5,-14.5,-13.7,-4.3,,,,,,,
2023-04-18,21.6,5.5,-5.4,-11.5,-17.1,-18.0,-19.5,-21.5,-21.7,-17.2,-18.5,-14.5,-6.5,0.1,,,,,,,
2023-04-17,21.6,6.4,-6.6,-12.5,-17.6,-17.1,-19.5,-21.0,-21.2,-17.2,-18.5,-14.5,-6.5,1.2,,,,,,,
2023-04-14,20.5,3.8,-8.9,-13.5,-17.6,-17.9,-20.5,-22.0,-22.2,-18.0,-18.5,-14.5,-6.5,1.2,,,,,,,
2023-04-13,18.0,-0.5,-13.7,-17.5,-18.1,-17.9,-19.5,-22.0,-22.2,-18.0,-18.5,-14.5,-6.5,1.2,,,,,,,
2023-04-12,18.0,1.4,-14.3,-18.0,-18.1,-17.0,-19.5,-22.5,-22.2,-18.0,-18.5,-14.5,-6.5,1.2,,,,,,,
2023-04-11,18.0,2.4,-11.3,-16.0,-17.1,-17.1,-19.0,-22.0,-21.7,-17.2,-18.5,-14.5,-6.5,2.4,,,,,,,
2023-04-10,18.5,0.4,-10.1,-16.5,-17.1,-17.1,-19.5,-23.0,-22.7,-18.8,-19.5,-14.5,-6.5,2.4,,,,,,,
2023-04-07,17.7,-0.4,-11.3,-17.0,-17.1,-16.2,-20.0,-22.0,-22.7,-18.8,-19.5,-14.5,-6.5,2.4,,,,,,,
2023-04-06,12.2,-4.1,-16.1,-20.5,-19.1,-17.0,-20.0,-22.0,-22.2,-18.8,-19.5,-14.5,-6.5,2.4,,,,,,,
2023-04-05,11.1,-5.8,-19.1,-23.5,-21.2,-17.7,-19.5,-22.0,-21.7,-18.0,-19.5,-14.5,-6.5,2.4,,,,,,,
2023-04-04,12.5,-6.9,-15.5,-19.5,-20.2,-17.8,-20.0,-22.0,-21.7,-18.0,-19.5,-14.5,-6.5,2.4,,,,,,,
2023-04-03,16.1,-2.0,-10.1,-17.5,-18.6,-17.0,-19.0,-21.5,-21.7,-18.0,-20.0,-14.5,-6.5,2.4,,,,,,,
2023-03-31,13.8,-4.4,-10.1,-16.0,-16.6,-14.5,-16.5,-18.0,-19.6,-14.8,-18.0,-12.0,-6.5,2.4,,,,,,,
2023-03-30,13.3,-4.3,-11.9,-14.5,-15.0,-12.9,-14.5,-17.5,-19.6,-14.8,-18.0,-12.0,-5.9,2.1,,,,,,,
2023-03-29,12.2,-5.0,-14.9,-14.5,-14.5,-12.1,-14.5,-17.5,-19.6,-14.8,-18.0,-12.0,-5.9,2.1,,,,,,,
2023-03-28,12.2,-5.0,-16.1,-15.5,-15.5,-12.0,-14.5,-17.5,-19.6,-14.8,-18.0,-10.0,-5.9,2.1,,,,,,,
2023-03-27,12.7,-6.1,-20.3,-18.5,-18.1,-13.6,-16.0,-18.5,-20.2,-14.7,-17.5,-13.0,-5.9,2.1,,,,,,,
2023-03-24,6.6,-12.5,-26.2,-21.5,-19.1,-14.4,-17.0,-18.5,-20.2,-14.7,-17.5,-13.0,-5.9,2.1,,,,,,,
2023-03-23,8.3,-13.7,-27.4,-20.0,-18.1,-13.6,-17.0,-18.5,-20.7,-14.7,-19.0,-13.0,-13.7,-5.5,,,,,,,
2023-03-22,23.6,13.8,-10.0,-19.7,-14.5,-14.5,-13.8,-17.0,-19.0,-21.2,-16.4,-20.5,-13.0,-13.7,-27.0,,,,,,
2023-03-21,20.4,16.6,-4.0,-16.1,-13.0,-11.9,-10.5,-13.0,-15.5,-18.6,-15.7,-18.5,-13.0,-13.7,-27.0,,,,,,
2023-03-20,17.6,12.2,-20.0,-32.2,-16.5,-12.4,-8.8,-11.0,-13.0,-16.0,-11.6,-15.5,-13.0,-13.7,-27.0,,,,,,
2023-03-17,14.8,6.1,-24.5,-28.6,-18.0,-14.5,-7.8,-9.0,-12.0,-15.0,-11.7,-15.5,-13.0,-13.7,-27.0,,,,,,
2023-03-16,19.0,16.1,-8.5,-24.4,-19.0,-14.0,-7.8,-10.5,-13.0,-15.0,-10.0,-15.0,-13.0,-13.7,-53.2,,,,,,
2023-03-15,13.0,13.8,-25.9,-34.0,-20.5,-13.4,-4.4,-4.5,-9.0,-10.3,-5.3,-10.0,-13.0,-13.7,-53.2,,,,,,
2023-03-14,16.6,13.8,-9.1,-25.0,-15.5,-13.4,-7.8,-8.5,-11.5,-11.9,-7.7,-11.5,-13.0,-13.7,-53.2,,,,,,
2023-03-13,15.5,5.0,-12.2,-31.6,-15.0,-10.9,-9.7,-8.0,-11.0,-10.9,-7.7,-9.0,-13.0,-13.7,-85.4,,,,,,
2023-03-10,33.5,27.1,10.1,-2.4,-8.5,-14.0,-14.7,-17.0,-18.5,-20.2,-18.9,-21.0,-16.5,-13.7,-10.3,,,,,,
2023-03-09,40.2,33.8,20.1,6.0,-0.5,-6.2,-11.7,-14.0,-18.5,-21.2,-22.2,-23.0,-16.5,-13.7,-16.2,,,,,,
2023-03-08,42.6,35.4,21.7,8.9,2.0,-4.7,-9.2,-12.5,-16.5,-19.6,-21.4,-22.0,-15.0,-18.3,-13.7,,,,,,
2023-03-07,40.5,33.2,22.1,8.3,2.0,-4.7,-8.3,-12.0,-17.0,-19.6,-19.8,-21.0,-15.0,-18.3,-13.7,,,,,,
2023-03-06,31.4,29.3,18.1,9.5,1.0,-5.2,-8.3,-11.5,-15.5,-17.6,-18.2,-19.0,-15.0,-18.3,-13.7,,,,,,
2023-03-03,30.6,28.2,18.3,9.5,1.0,-5.7,-8.3,-11.5,-15.0,-17.0,-17.4,-18.5,-14.0,-18.3,-13.7,,,,,,
2023-03-02,31.4,27.1,18.5,9.5,1.0,-4.7,-7.5,-10.5,-14.0,-16.5,-16.6,-17.5,-14.0,-18.3,-13.7,,,,,,
2023-03-01,31.0,26.6,18.6,10.7,1.5,-4.1,-7.5,-10.5,-15.0,-17.6,-19.1,-19.5,-14.0,-18.3,-13.7,,,,,,
2023-02-28,29.6,26.0,18.7,8.9,0.0,-4.7,-8.3,-12.0,-16.5,-19.1,-19.8,-20.0,-14.0,-18.3,,,,,,,
2023-02-27,29.6,26.6,17.7,8.9,0.5,-4.7,-8.3,-12.5,-16.5,-19.1,-20.6,-20.5,-14.0,-18.3,,,,,,,
2023-02-24,30.3,26.6,17.7,7.7,0.0,-4.1,-8.4,-12.5,-17.5,-19.1,-20.6,-20.5,-14.0,-18.3,,,,,,,
2023-02-23,30.3,26.0,15.9,5.4,-1.5,-6.2,-10.8,-15.5,-20.0,-21.7,-22.2,-22.0,-14.0,-18.3,,,,,,,
2023-02-22,29.6,26.0,16.8,6.6,-1.5,-6.2,-11.7,-16.5,-21.0,-22.2,-22.1,-22.0,-14.0,-18.3,,,,,,,
2023-02-21,29.6,25.5,16.9,6.6,-1.0,-6.2,-10.8,-16.5,-21.0,-22.7,-22.1,-22.0,-14.0,-18.3,,,,,,,
2023-02-20,28.2,23.8,14.4,4.8,-2.5,-7.2,-11.6,-17.5,-22.0,-22.7,-22.1,-22.0,-14.0,-13.7,,,,,,,
2023-02-17,28.2,23.8,14.4,4.8,-2.5,-7.2,-11.6,-17.5,-22.0,-22.7,-22.1,-22.0,-14.0,-13.7,,,,,,,
2023-02-16,27.5,20.5,13.2,3.6,-2.5,-6.7,-11.7,-15.5,-19.5,-20.7,-21.4,-21.0,-14.0,-13.7,,,,,,,
2023-02-15,26.8,20.5,14.1,4.8,-1.5,-6.2,-10.8,-15.0,-19.5,-20.7,-21.4,-21.0,-14.0,-13.7,,,,,,,
2023-02-14,26.1,21.0,15.9,7.2,-2.0,-6.7,-11.7,-16.5,-21.5,-22.7,-22.1,-21.5,-14.0,-13.7,,,,,,,
2023-02-13,26.1,20.5,12.2,3.6,-3.5,-8.8,-15.0,-18.5,-23.5,-23.8,-22.1,-21.5,-14.0,-13.7,,,,,,,
2023-02-10,26.1,20.5,11.3,2.4,-3.5,-8.8,-14.1,-18.5,-23.5,-23.8,-22.1,-21.5,-14.0,-13.7,,,,,,,
2023-02-09,26.1,19.4,10.5,1.8,-4.5,-9.3,-14.1,-19.5,-23.5,-23.8,-22.1,-21.5,-14.0,-13.7,,,,,,,
2023-02-08,26.1,19.4,10.5,1.2,-6.0,-10.9,-15.7,-20.5,-25.0,-24.8,-23.7,-22.0,-14.0,-12.4,,,,,,,
2023-02-07,26.1,19.9,10.4,0.6,-6.0,-10.9,-15.7,-20.0,-25.0,-24.3,-22.9,-21.0,-14.0,-12.4,,,,,,,
2023-02-06,24.7,18.3,8.9,0.6,-6.0,-10.3,-15.8,-20.0,-25.5,-24.3,-22.9,-21.0,-14.0,-12.4,,,,,,,
2023-02-03,23.2,16.1,4.6,-2.4,-8.0,-12.4,-17.4,-21.0,-26.0,-24.8,-22.8,-21.0,-14.0,-12.4,,,,,,,
2023-02-02,19.7,10.0,0.1,-6.0,-10.5,-14.5,-19.0,-22.5,-26.5,-24.8,-22.8,-20.5,-14.0,-12.4,,,,,,,
2023-02-01,25.1,20.4,10.5,0.9,-6.0,-10.5,-14.5,-19.0,-22.0,-26.0,-24.8,-22.8,-20.5,-14.0,-12.4,,,,,,
2023-01-31,25.7,19.7,11.1,1.7,-5.4,-9.0,-12.4,-16.5,-20.0,-24.0,-23.8,-22.9,-18.5,-14.0,,,,,,,
2023-01-30,26.2,20.4,11.6,2.6,-4.8,-8.5,-11.4,-16.6,-19.5,-23.5,-23.8,-22.9,-18.5,-14.0,,,,,,,
2023-01-27,25.4,20.4,10.5,1.8,-6.0,-8.5,-12.9,-16.5,-20.0,-25.0,-24.8,-23.7,-20.0,-14.0,,,,,,,
2023-01-26,25.9,20.4,10.5,0.9,-6.6,-9.0,-13.4,-17.3,-21.0,-26.0,-25.3,-25.3,-20.0,-14.0,,,,,,,
2023-01-25,25.7,19.7,10.0,0.1,-6.0,-9.5,-13.4,-18.2,-21.5,-26.0,-26.3,-26.1,-20.0,-14.0,,,,,,,
